key, value,text
2020-03-16,2386.13,I ask all Americans to band together and support your neighbors by not hoarding unnecessary amounts of food and essentials. TOGETHER we will stay STRONG and overcome this challenge!
2020-03-16,2386.13,"Yesterday I spoke with the great American Grocers and Supply Chain Executives. We are confident that supply will continue to meet demand nationwide. These beacons of our community will remain open for you, no matter what. We are working hard to remove any barriers to that effort!"
2020-03-16,2386.13,https://t.co/tit0HdkE4e
2020-03-16,2386.13,https://t.co/ZLmk41FA3H
2020-03-16,2386.13,Just had a  very good tele-conference with Nation’s Governors. Went very well. Cuomo of New York has to “do more”.
2020-03-16,2386.13,Just had a  very good tele-conference with Nations’s Governors. Went very well. Cuomo of New York has to “do more”.
2020-03-16,2386.13,Everybody is so well unified and working so hard. It is a beautiful thing to see. They love our great Country. We will end up being stronger than ever before!
2020-03-16,2386.13,God Bless the USA!
2020-03-16,2386.13,"RT @parscale: Joe Biden is a train wreck on illegal immigration and would harm national security.

He’d have ZERO deportations for the firs…"
2020-03-16,2386.13,"RT @TimMurtaugh: Joe Biden would set an extreme and dangerous course on illegal immigration.

Wouldn’t deport anyone except convicted felon…"
2020-03-16,2386.13,"RT @kayleighmcenany: Sleepy Joe is SO CONFUSED. Joe has...

- Called the coronavirus “SARS”

- Called the coronavirus the “swine flu”

- Ca…"
2020-03-16,2386.13,https://t.co/HGMNIEImFT
2020-03-16,2386.13,"I must say, that was a VERY boring debate. Biden lied when he said I want to cut Social Security and Medicare. That’s what they ALL said 4 years ago, and nothing happened, in fact, I saved Social Security and Medicare. I will not be cutting, but they will. Be careful!"
2020-03-16,2386.13,RT @SaraCarterDC: Thank you @realDonaldTrump for your leadership. The task force is tackling real national security issues that not only de…
2020-03-16,2386.13,RT @SaraCarterDC: Not a criminal like those who tried to coup a duly elected president and overturn an American election. @SidneyPowell1 ha…
2020-03-16,2386.13,"RT @SaraCarterDC: Absolutely @realDonaldTrump !  This has been such an injustice to Gen. Flynn, his family and the American people  - the o…"
2020-03-13,2711.02,"Americans are the strongest and most resilient people on earth...We will remove or eliminate every obstacle necessary to deliver our people the care that they need, and that they are entitled to. No resource will be spared. https://t.co/gySUqewd4u"
2020-03-13,2711.02,"RT @WhiteHouse: ""The spirit and the will of our nation is unbreakable. We will defeat this threat. When America is tested, America rises to…"
2020-03-13,2711.02,"RT @WhiteHouse: Today's emergency orders will allow the @HHSgov Secretary to waive applicable rules and regulations to give doctors, hospit…"
2020-03-13,2711.02,"....No matter where you may be, I encourage you to turn towards prayer in an act of faith. Together, we will easily PREVAIL!"
2020-03-13,2711.02,"It is my great honor to declare Sunday, March 15th as a National Day of Prayer. We are a Country that, throughout our history, has looked to God for protection and strength in times like these...."
2020-03-13,2711.02,"At my request, effective midnight tonight, Carnival, Royal Caribbean, Norwegian, and MSC have all agreed to suspend outbound cruises for thirty days. It is a great and important industry – it will be kept that way!"
2020-03-13,2711.02,We will remove or eliminate every obstacle necessary to deliver our people the care they need. No resource will be spared! https://t.co/KcDZ9YoXZE
2020-03-13,2711.02,"To unleash the full power of the Federal Government in this effort, today I am officially declaring a National Emergency. https://t.co/yu2GBcxWD6"
2020-03-13,2711.02,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/D975UkADhj
2020-03-13,2711.02,"I will be having a news conference today at 3:00 P.M., The White House. Topic: CoronaVirus!"
2020-03-13,2711.02,"To this point, and because we have had a very strong border policy, we have had 40 deaths related to CoronaVirus. If we had weak or open borders, that number would be many times higher!"
2020-03-13,2711.02,"The Federal Reserve must FINALLY lower the Fed Rate to something comparable to their competitor Central Banks. Jay Powell and group are putting us at a decided economic &amp; physiological disadvantage. Should never have been this way. Also, STIMULATE!"
2020-03-13,2711.02,"If you want to get money into the hands of people quickly &amp; efficiently, let them have the full money that they earned, APPROVE A PAYROLL TAX CUT until the end of the year, December 31. Then you are doing something that is really meaningful. Only that will make a big difference!"
2020-03-13,2711.02,"RT @GOPChairwoman: Joe Biden has no ground to stand on politicizing coronavirus or attacking @realDonaldTrump.
https://t.co/ps7dKDuPtg"
2020-03-13,2711.02,".... Their response to H1N1 Swine Flu was a full scale disaster, with thousands dying, and nothing meaningful done to fix the testing problem, until now. The changes have been made and testing will soon happen on a very large scale basis. All Red Tape has been cut, ready to go!"
2020-03-13,2711.02,"For decades the @CDCgov looked at, and studied,  its testing system, but did nothing about it. It would always be inadequate and slow for a large scale pandemic, but a pandemic would never happen, they hoped. President Obama made changes that only complicated things further....."
2020-03-13,2711.02,RT @SenJohnBarrasso: Outrageous. @SenatorFischer’s bill will save lives.
2020-03-13,2711.02,RT @SenatorFischer: Today the Senate could have passed my bill w/ @SenatorSinema to address the shortage of respirators during this #COVID1…
2020-03-13,2711.02,"“The Obama White House had to immediately issue an apology for Joe Biden’s remarks, and any alarm that he might have caused, an alarm about a Swine Flu outbreak that took 6 months for President Obama to declare a National Emergency, and that killed 12,000 Americans.” @LouDobbs"
2020-03-13,2711.02,"Sleepy Joe Biden was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings &amp; a 78% Approval Rating, the highest on record. His was lowest!"
2020-03-13,2711.02,"Just had a great conversation with Prime Minister Abe of Japan. I told him that the just completed Olympic venue is magnificent. He has done an incredible job, one that will make him very proud. Good things will happen for Japan and their great Prime Minister. Lots of options!"
2020-03-13,2711.02,"RT @CaitrionaPerry: All schools, colleges and childcare facilities to close from tomorrow says Taoiseach @LeoVaradkar in an address to the…"
2020-03-13,2711.02,RT @USATODAY: Viking Cruises cancels all cruises until May 1 due to coronavirus pandemic https://t.co/EGiOedfQx9
2020-03-13,2711.02,"RT @PrincessCruises: We have always been dedicated to one truth: the health, safety, &amp; well-being of our guests, teammates, &amp; communities w…"
2020-03-13,2711.02,RT @BW: This German biotech company has made kits with 4 million coronavirus tests since the outbreak began https://t.co/KQczW0srBr
2020-03-12,2480.64,"RT @SenateGOP: We're ALL in this together.

And we can ALL do our part to help stop the spread of coronavirus.

⬇️ Here's how ⬇️ https://t.…"
2020-03-12,2480.64,"108 countries are dealing with the CoronaVirus problem, some of which we are helping!"
2020-03-12,2480.64,"KEEPING THE WORKPLACE SAFE, ENCOURAGE YOUR EMPLOYEES TO.... https://t.co/Fgt0HTv2KU"
2020-03-12,2480.64,"KEEPING COMMERCIAL ESTABLISHMENTS SAFE, ENCOURAGE YOUR EMPLOYEES AND CUSTOMERS TO.... https://t.co/Fxx6DlHmPf"
2020-03-12,2480.64,"KEEPING THE SCHOOL SAFE, ENCOURAGE YOUR FACULTY, STAFF, AND STUDENTS TO.... https://t.co/mfLgNN3b19"
2020-03-12,2480.64,"KEEPING THE HOME SAFE, ENCOURAGE YOUR FAMILY MEMBERS TO.... https://t.co/2hUQuUvGQb"
2020-03-12,2480.64,"Many Republican Senators want me to Veto the FISA Bill until we find out what led to, and happened with, the illegal attempted “coup” of the duly elected President of the United States, and others!"
2020-03-12,2480.64,"RT @realDonaldTrump: “Nancy Pelosi all of a sudden doesn’t like the payroll tax cut, but when Obama proposed it she thought it was a brilli…"
2020-03-12,2480.64,"RT @TwitterMoments: The NBA has suspended the season ""until further notice” after a Utah Jazz player preliminarily tested positive for coro…"
2020-03-12,2480.64,RT @CDCemergency: Develop a plan for home-based actions. Choose a room in your home that can be used to separate sick household members fro…
2020-03-12,2480.64,"RT @CDCgov: Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms, have been in close contact with a p…"
2020-03-12,2480.64,RT @CDCgov: Clean hands keep you healthy and can stop germs from spreading to others. What you need to know about handwashing: https://t.co…
2020-03-12,2480.64,RT @CDCtravel: #CDCTRAVELNOTICE: #Coronavirus in most of #Europe. CDC recommends avoiding all nonessential travel to most of Europe. More i…
2020-03-12,2480.64,RT @SeemaCMS: .@CMSGov has taken additional actions to ensure #Medicare-participating hospital emergency departments continue to implement…
2020-03-12,2480.64,RT @SeemaCMS: .@CMSGov has issued additional guidance about telehealth benefits in #Medicare to ensure beneficiaries are aware of accessibl…
2020-03-12,2480.64,"RT @SeemaCMS: .@CMSGov has expanded its guidance to nursing homes on how facilities should monitor, limit or restrict visitors &amp; staff w/ p…"
2020-03-12,2480.64,RT @SeemaCMS: Thank you @Humana for your dedication to public health and safety as we work to stop #COVID19.
2020-03-12,2480.64,"RT @SeemaCMS: Thanks, @UnitedHealthGrp, for helping ensure your communities have coverage for the #COVID19 testing and treatment they need."
2020-03-12,2480.64,"RT @SeemaCMS: No federal approval is needed for state #Medicaid programs to reimburse for telemedicine services, the same way that states p…"
2020-03-12,2480.64,"RT @SeemaCMS: To ensure individuals who may be impacted by #COVID19 have access to care, @CMSGov is encouraging states to utilize existing…"
2020-03-12,2480.64,"RT @SecAzar: Here are some simple steps that every American and community can take to help decrease the spread of the #coronavirus at work,…"
2020-03-12,2480.64,RT @HHSGov: Watch this video to learn how you can help prevent the spread of respiratory diseases like the novel #coronavirus (#COVID19). T…
2020-03-12,2480.64,RT @NIHDirector: How can the structure of a spike protein found on #coronavirus responsible for the #COVID-19 #outbreak help in its diagnos…
2020-03-12,2480.64,"RT @CDCgov: Join CDC for a Twitter Q&amp;A on #COVID19. CDC Deputy Director for Infectious Diseases, Dr. Jay Butler, will answer questions abou…"
2020-03-12,2480.64,"RT @CDCgov: #Childcare Programs: Plan &amp; prepare for #COVID19 in your community:
• Review, update &amp; implement emergency operations plans for…"
2020-03-12,2480.64,RT @CDCgov: Older adults &amp; people with a severe chronic medical condition: Prepare in advance for the possibility of a #COVID19 outbreak in…
2020-03-12,2480.64,RT @ChadPergram: Trump says SBA will provide capital/liquidity to firms impacted by coronavirus. Will provide low interest loans
2020-03-12,2480.64,RT @JenniferJJacobs: Trump’s new coronavirus travel prohibitions will not apply to the trade and cargo that flow between Europe and the Uni…
2020-03-12,2480.64,RT @NBCNewsNow: JUST IN: US Supreme Court: Trump admin. can continue its practice of returning asylum seekers to Mexico along the entire so…
2020-03-12,2480.64,RT @ScottGottliebMD: Governments across the U.S. need to follow the lead of the business community and impose tougher restrictions in order…
2020-03-12,2480.64,RT @ScottGottliebMD: We’ll get through this. It’ll end. We have two hard months ahead of us. We need to sacrifice some of the trappings of…
2020-03-12,2480.64,"RT @ScottGottliebMD: We updated our data on total #coronavirus testing capacity in U.S. Remember, our figures for total capacity do not ref…"
2020-03-12,2480.64,RT @ScottGottliebMD: From @FaceTheNation on #COVID19. The next few months will be hard. We'll get through this. Ultimately we'll have a tre…
2020-03-12,2480.64,"“Nancy Pelosi all of a sudden doesn’t like the payroll tax cut, but when Obama proposed it she thought it was a brilliant thing that all of the working families would benefit from because if you get a paycheck, you’re going to take home more money.” @kilmeade @foxandfriends"
2020-03-12,2480.64,"RT @charliekirk11: Facts:

Federal tax dollars will no longer go to sanctuary states or cities that harbor criminal illegal aliens

If a pr…"
2020-03-12,2480.64,"RT @JonathanTurley: Schumer's threat to the Court that ""you will pay the price"" is a direct attack on the integrity of our courts. I critic…"
2020-03-12,2480.64,"RT @flightcrew: MUST WATCH!! Best Trump Ad Ever!! 📺

""FIGHTER,"" Starts Airing TODAY Nationwide!! @realDonaldTrump https://t.co/8KC2Qzg492"
2020-03-12,2480.64,"RT @RyanAFournier: 77% of Americans are confident in the Trump Administration’s ability to handle the coronavirus.

Just 58% of Americans w…"
2020-03-12,2480.64,"Hoping to get the payroll tax cut approved by both Republicans and Democrats, and please remember, very important for all countries &amp; businesses to know that trade will in no way be affected by the 30-day restriction on travel from Europe. The restriction stops people not goods."
2020-03-12,2480.64,https://t.co/YioC9eARdP
2020-03-11,2741.38,"The Media should view this as a time of unity and strength. We have a common enemy, actually, an enemy of the World, the CoronaVirus. We must beat it as quickly and safely as possible. There is nothing more important to me than the life &amp; safety of the United States!"
2020-03-11,2741.38,I will be addressing the Nation this evening at 9:00 P.M. (Eastern) from the Oval Office.
2020-03-11,2741.38,I am fully prepared to use the full power of the Federal Government to deal with our current challenge of the CoronaVirus!
2020-03-11,2741.38,"I want to thank all of our Great Government officials on the CoronaVirus Task Force who are working around the clock, in response to the CoronaVirus. Continue to check https://t.co/boZM2NePJW for updates, and follow all recommendations that are available...."
2020-03-11,2741.38,"....We have the greatest healthcare system, experts, scientists and doctors anywhere in the world. Together, we will PREVAIL!"
2020-03-11,2741.38,"....Together we are putting into policy a plan to prevent, detect, treat and create a vaccine against CoronaVirus to save lives in America and the world. America will get it done!"
2020-03-11,2741.38,"America is the Greatest Country in the world. We have the best scientists, doctors, nurses and health care professionals. They are amazing people who do phenomenal things every day...."
2020-03-11,2741.38,Someone needs to tell the Democrats in Congress that CoronaVirus doesn’t care what party you are in. We need to protect ALL Americans!
2020-03-11,2741.38,"RT @Mike_Pence: I'm pleased to report that at President @realDonaldTrump's request, all the insurance companies at the @WhiteHouse today ag…"
2020-03-11,2741.38,"Vanity Fair Magazine, which will soon be out of business, and their third rate Fake reporters, who make up sources which don’t exist, wrote yet another phony &amp; boring hit piece. The facts are just the opposite. Our team is doing a great job with CoronaVirus!"
2020-03-11,2741.38,RT @TeamTrump: Vice President @Mike_Pence: We would be in a very different place if President @realDonaldTrump did not suspend all travel f…
2020-03-11,2741.38,Thank you Gavin. Team is doing a great job! https://t.co/gMeoMXT5Fe
2020-03-11,2741.38,"RT @WhiteHouse: Earlier today, President @realDonaldTrump and the Vice President met with executives from America’s largest health insuranc…"
2020-03-11,2741.38,"RT @IvankaTrump: Congratulations General Keane on receiving our nation’s highest civilian honor, the Presidential Medal of Freedom. 

Thank…"
2020-03-11,2741.38,"RT @GOPChairwoman: It does not matter which career politician Democrats nominate.

@realDonaldTrump just scored big wins in MISSOURI and MI…"
2020-03-11,2741.38,RT @WhiteHouse: One of President @realDonaldTrump's top priorities is making sure that hourly wage workers have the flexibility they need i…
2020-03-11,2741.38,"RT @GOPChairwoman: Congratulations @realDonaldTrump on winning the MICHIGAN primary!

For years, I watched the Democrat Party fail my state…"
2020-03-11,2741.38,"RT @GOPChairwoman: Michigan helped put @realDonaldTrump over the top in 2016, and we are seeing record-breaking enthusiasm for him tonight,…"
2020-03-11,2741.38,"RT @EricTrump: With 99% reporting in Michigan, @realDonaldTrump has 637,000+ votes, absolutely crushing previous Republican and Democrat  i…"
2020-03-11,2741.38,"RT @GOPChairwoman: With 100% Reporting in Missouri, @realDonaldTrump (299K) received over FOUR TIMES the number of votes President Obama (6…"
2020-03-11,2741.38,THANK YOU IDAHO! #KAG2020 https://t.co/aNhwiYsx96
2020-03-11,2741.38,"Pocahontas, working in conjunction with the Democrat Party, totally destroyed the campaign of Bernie Sanders. If she would have quit 3 days earlier, Sanders would have beaten Biden in a route, it wouldn’t even have been close. They also got two other losers to support Sleepy Joe!"
2020-03-11,2741.38,THANK YOU WASHINGTON! #KAG2020 https://t.co/h04VbW71TH
2020-03-11,2741.38,THANK YOU NORTH DAKOTA! #KAG2020 https://t.co/fOPyY03iyh
2020-03-11,2741.38,"....(which is under siege), is strong on Crime and the Border, and truly LOVES our Military and our Vets. He will be a great Senator for the people of Alabama. Coach Tommy Tuberville, a winner, has my Complete and Total Endorsement. I love Alabama!"
2020-03-11,2741.38,"Tommy Tuberville (@TTuberville) is running for the U.S. Senate from the Great State of Alabama. Tommy was a terrific head football coach at Auburn University. He is a REAL LEADER who will never let MAGA/KAG, or our Country, down! Tommy will protect your Second Amendment...."
2020-03-11,2741.38,THANK YOU MICHIGAN! #KAG2020 https://t.co/9Ibuma0JfP
2020-03-11,2741.38,THANK YOU MISSOURI! #KAG2020 https://t.co/FH7NcIPqDp
2020-03-11,2741.38,THANK YOU MISSISSIPPI! #KAG2020 https://t.co/r4DRnssHya
2020-03-10,2882.23,"Best unemployment numbers in the history of our Country. Best employment number EVER, almost 160 million people working right now. Vote Republican, unless you want to see these numbers obliterated!"
2020-03-10,2882.23,"If you like automobiles, how can you vote for a Democrat who all want to get rid of cars, as quickly as possible, especially if they are powered by gasoline. Remember also, no more than one car per family. I, on the other hand, have new plants being built all over Michigan, Plus!"
2020-03-10,2882.23,"If you like automobils, how can you vote for a Democrat who all want to get rid of cars, as quickly as possible, especially if they are powered by gasoline. Remember also, no more than one car per family. I, on the other hand, have new plants being built all over Michigan, Plus!"
2020-03-10,2882.23,Great meeting on Capitol Hill with the @SenateGOP! https://t.co/eNB8zMRCup
2020-03-10,2882.23,Thank you @SenateGOP! https://t.co/XysOvXbTMF
2020-03-10,2882.23,RT @Mike_Pence: Keep yourself and those around you safe from the Coronavirus: https://t.co/XHz9BWzxq0
2020-03-10,2882.23,"RT @realDonaldTrump: THANK YOU, Jim, for your incredible support of our #MAGA Agenda! You are a tremendous Senator for the people of the Gr…"
2020-03-10,2882.23,RT @realDonaldTrump: Congressman @StevenPalazzo is doing a fantastic job for the people of Mississippi. He strongly supports our #MAGA Agen…
2020-03-10,2882.23,RT @realDonaldTrump: Congressman Michael Guest (@GuestCongress) is an incredible fighter for the Great State of Mississippi. Michael is str…
2020-03-10,2882.23,"Ronald Reagan’s great economist, the recipient of the Presidential Medal of Freedom, has just said great things about a Payroll Tax Cut!"
2020-03-10,2882.23,Our CoronaVirus Team has been doing a great job. Even Democrat governors have been VERY complimentary!
2020-03-10,2882.23,"Nancy Pelosi just said, “I don’t know if we can be ready this week.” In other words, it’s off to vacation for the Do Nothing Democrats. That’s been the story with them for 1 1/2 years!"
2020-03-10,2882.23,"There is another Russia, Russia, Russia meeting today. It is headed up by corrupt politician Adam “Shifty” Schiff, so I wouldn’t expect too much! @DHS_Wolf"
2020-03-10,2882.23,"The Federal Reserve must be a leader, not a very late follower, which it has been!"
2020-03-10,2882.23,"Our pathetic, slow moving Federal Reserve, headed by Jay Powell, who raised rates too fast and lowered too late, should get our Fed Rate down to the levels of our competitor nations. They now have as much as a two point advantage, with even bigger currency help. Also, stimulate!"
2020-03-10,2882.23,Well deserved Jack. A great honor! https://t.co/Pb5aYSYNMP
2020-03-10,2882.23,"True, with number 1 being more important! https://t.co/OwJf9vAdHQ"
2020-03-10,2882.23,Going to be a BAD day for Crazy Bernie!
2020-03-10,2882.23,Polls say they BOTH lose to “Trump”. https://t.co/2AY4LZd8Zz
2020-03-10,2882.23,"Wow! @foxandfriends blew away the competition of Morning Joke (which did very poorly) on MSDNC (Another Comcast sleaze production), and @CNN’s New Day, in the Morning Television Ratings. A total blowout, but that’s what you get when you treat “Trump” fairly!"
2020-03-10,2882.23,RT @charliekirk11: This is your daily reminder that it took Barack Obama until October of 2009 to declare Swine Flu a National Health Emerg…
2020-03-10,2882.23,Going up fast. We need the Wall more than ever! https://t.co/7TxErJKAgT
2020-03-10,2882.23,"RT @charliekirk11: It has been an honor of a lifetime to have a front row seat as this president made history the last 3 years

This book i…"
2020-03-10,2882.23,RT @DrJillStein: Biden's team won't let him do interviews. He made 2 short teleprompter speeches in Missouri this weekend &amp; both generated…
2020-03-10,2882.23,Fake News!! https://t.co/BG62YbD7Fw
2020-03-10,2882.23,RT @alx: .@trish_regan didn’t say Coronavirus is a scam.. she’s talking about how Democrats are blaming Trump for it.
2020-03-10,2882.23,"Oklahoma, Vote for your GREAT Senator Today. Nobody better than Jim! https://t.co/nYoLaM5Peu"
2020-03-09,2746.56,RT @WhiteHouse: LIVE: Members of the Coronavirus Task Force Hold a Press Briefing https://t.co/QkF20ooYl5
2020-03-09,2746.56,"THANK YOU, Jim, for your incredible support of our #MAGA Agenda! You are a tremendous Senator for the people of the Great State of Oklahoma and you have my Complete and Total Endorsement! https://t.co/yx3e1tmjCM"
2020-03-09,2746.56,"Congressman @StevenPalazzo is doing a fantastic job for the people of Mississippi. He strongly supports our #MAGA Agenda. Steven will continue to protect your #2A, &amp; Support our INCREDIBLE Vets &amp; Military. Steven has my Complete Endorsement. VOTE for Steven tomorrow, March 10th!"
2020-03-09,2746.56,"Congressman Michael Guest (@GuestCongress) is an incredible fighter for the Great State of Mississippi. Michael is strong on Crime and the Border, he loves our Military and Vets. Michael has my Complete and Total Endorsement! Get out and Vote for Michael tomorrow, March 10th!"
2020-03-09,2746.56,"So last year 37,000 Americans died from the common Flu. It averages between 27,000 and 70,000 per year. Nothing is shut down, life &amp; the economy go on. At this moment there are 546 confirmed cases of CoronaVirus, with 22 deaths. Think about that!"
2020-03-09,2746.56,"Saudi Arabia and Russia are arguing over the price and flow of oil. That, and the Fake News, is the reason for the market drop!"
2020-03-09,2746.56,"Good for the consumer, gasoline prices coming down!"
2020-03-09,2746.56,So much FAKE NEWS!
2020-03-09,2746.56,The BEST decision made was the toughest of them all - which saved many lives. Our VERY early decision to stop travel to and from certain parts of the world!
2020-03-09,2746.56,Great job being done by the @VP and the CoronaVirus Task Force. Thank you!
2020-03-09,2746.56,The Obama/Biden Administration is the most corrupt Administration in the history of our Country!
2020-03-09,2746.56,"“Trump has outmastered the Deep State. He’s light years ahead of us.” MSDNC. I disagree. We have a long way to go. There are still some very bad, sick people in our government - people who do not love our Country (In fact, they hate our Country!)."
2020-03-09,2746.56,"Now the Democrats are trying to smear Bernie with Russia, Russia, Russia. They are driving him Crazy!"
2020-03-09,2746.56,"RT @atrupar: Here's Surgeon General Jerome Adams telling Jake Tapper that President Trump ""sleeps less than I do and he's healthier than wh…"
2020-03-09,2746.56,Elizabeth “Pocahontas” Warren singlehandedly destroyed the Bernie Sanders campaign by stripping voters away from his count on Super T. He lost states that he easily would have won if she had dropped out 3 days earlier. The DNC is doing it to Bernie again! Will he ever get angry?
2020-03-09,2746.56,"Cryin’ Chuck Schumer said, “You will pay the price for this. You won’t know what HIT YOU.” That is far beyond simple rhetoric. That is a physical threat, or at least a threat that you better vote for us.” Trouble ahead!"
2020-03-09,2746.56,"The Fake News Media and their partner, the Democrat Party, is doing everything within its semi-considerable power (it used to be greater!) to inflame the CoronaVirus situation, far beyond what the facts would warrant. Surgeon General, “The risk is low to the average American.”"
2020-03-09,2746.56,"RT @charliekirk11: Mitt Romney may block a subpoena to investigate Hunter Biden &amp; Burisma

He says the investigation “looks political”

...…"
2020-03-09,2746.56,"RT @charliekirk11: Wow:

What an amazing swing through the South for The #MAGADoctrine today

We totally sold out in Vero beach!

The respo…"
2020-03-09,2746.56,"RT @charliekirk11: This is your daily reminder that New York City released an illegal alien charged with the rape of a 13 year old girl

Th…"
2020-03-09,2746.56,"RT @charliekirk11: Wow:

The MAGA Doctrine started and ended the week at #1 on Amazon’s best seller list!

The outpouring of support for th…"
2020-03-09,2746.56,"RT @charliekirk11: I finally agree with Joe Biden on something!

He’s exactly right—If we don’t want 4 years of this, we can only re-elect…"
2020-03-09,2746.56,"RT @charliekirk11: Hunter Biden &amp; @DonaldJTrumpJr should debate to see who is really grifting off their dad’s time in office

Hunter is a 5…"
2020-03-09,2746.56,"RT @charliekirk11: Let me get this straight:

Democrats and the mainstream media are trying to incite panic over the Coronavirus

...Yet th…"
2020-03-09,2746.56,"A great book, support Charlie, BUY IT!  Already Number One. https://t.co/fG7YXOCk9R"
2020-03-09,2746.56,"RT @CurtisHouck: Video: @MZHemingway and @BretBaier just WRECKED the liberal media narrative about Russia throwing '16 to Trump. Baier: ""So…"
2020-03-09,2746.56,RT @DanScavino: The video was NOT manipulated.
2020-03-09,2746.56,"RT @DrPaulGosar: If you live in Arizona and you want to sign your favorite candidate’s petition for the 2020 election ballot:

CLICK HERE➡️…"
2020-03-09,2746.56,RT @DrPaulGosar: Also. There seems to be a Leftist trope that the Covid19 is a “hoax.”   You do a disservice by spreading fake information.…
2020-03-09,2746.56,RT @gen_jackkeane: I am honored and overwhelmed by President Trump’s decision to award the Medal of Freedom. I lived a military life among…
2020-03-09,2746.56,RT @kimguilfoyle: Best President ever! Thank you @realDonaldTrump 🇺🇸#KAG2020 #MAGA
2020-03-09,2746.56,RT @josedeynes: @PalmerReport @realDonaldTrump The President has a duty to protect the American people from two equally dangerous threats:…
2020-03-09,2746.56,Working hard Lori! https://t.co/awBZuXrLHg
2020-03-09,2746.56,"There are no mixed messages, only political weaponization by people like you and your brother, Fredo! https://t.co/NqH4pHfuwt"
2020-03-09,2746.56,RT @thedailybeast: Surgeon General Jerome Adams used his comments to downplay the risk of coronavirus to the president https://t.co/PA6a3Dv…
2020-03-06,2972.37,https://t.co/TZ6o5jjPH7
2020-03-06,2972.37,"Thank you @GovBillLee. We are a phone call away, and here for you! https://t.co/0dwI1wh1nr"
2020-03-06,2972.37,"My Administration is with you all of the way, Tennessee. We love you! 
https://t.co/YYLfZuPWyK"
2020-03-06,2972.37,"Spoke to Governor @GavinNewsom early this morning about the cruise ship quarantined off the California Coast. CoronaVirus test kits have been delivered, testing is taking place now. https://t.co/Pqda00HVCC"
2020-03-06,2972.37,"It is FAKE NEWS that @HHSGov @SecAzar is “sidelined” from the great job he is doing on the CoronaVirus Task Force. He has the total confidence of the @VP and myself, and is doing a fantastic job, as the numbers would indicate!"
2020-03-06,2972.37,"I will protect your Social Security and Medicare, just as I have for the past 3 years. Sleepy Joe Biden will destroy both in very short order, and he won’t even know he’s doing it!"
2020-03-06,2972.37,https://t.co/QvDKY27t6h https://t.co/FenhyvcdBC
2020-03-06,2972.37,"JOBS, JOBS, JOBS!!! 
https://t.co/x0olZd3RLu"
2020-03-06,2972.37,"Thanks Linda, but they were really good last night! https://t.co/feLtQTrzO5"
2020-03-06,2972.37,"RT @CompoundBoss: Watching Trump’s town hall on Fox News.
After seeing so much of the Democrat clowns stumbling, bumbling, evading and pand…"
2020-03-06,2972.37,"RT @JacobsonNate: There’s nothing greater than @realDonaldTrump answering questions

can watch here https://t.co/fUuM7VIdFR

#TrumpTownHall"
2020-03-06,2972.37,Thank you! https://t.co/xfB5qwgZzy
2020-03-06,2972.37,"RT @TommyHicksGOP: “We are four years out, there has been no war &amp; we are respected again.”—@realDonaldTrump

#TrumpTownHall"
2020-03-06,2972.37,"RT @CompoundBoss: Imagine Biden sitting there doing a town hall like Trump tonight?
He’d be babbling like an idiot.
Trump is absolutely Pre…"
2020-03-06,2972.37,"RT @sethweathers: Trump is killing it on the Fox News town hall while taking questions from the crowd

We’ll probably never see another Pre…"
2020-03-06,2972.37,RT @mjoyce317: Pennsylvania (former Democrat) voter stands by @realDonaldTrump: “I like what’s happened in the country in the last 4 years”…
2020-03-06,2972.37,RT @KristinG70: Trump is relaxed and his entertaining self tonight.  Enjoyable to watch!  #TrumpTownHall
2020-03-06,2972.37,RT @PARISDENNARD: “It was a fake impeachment” President @realDonaldTrump #TrumpTownHall
2020-03-06,2972.37,"RT @DailyCaller: A lifelong Dem voter talks about why he flipped to Trump in 2016:

""I’m focused on the economy and on regulation and dereg…"
2020-03-06,2972.37,"RT @DailyCaller: President @realDonaldTrump says he was ready to face ""communist"" Bernie Sanders and then Joe Biden won on ""Super Tuesday,…"
2020-03-06,2972.37,RT @thejtlewis: President @realDonaldTrump did excellent on the FOX #TrumpTownHall tonight. Getting the feeling that 2020 will see one of t…
2020-03-06,2972.37,RT @CBPMarkMorgan: We remain absolutely relentless in our counter-narcotics mission. The men &amp; women of @CBP remain committed to keeping dr…
2020-03-06,2972.37,RT @CBPMarkMorgan: Our ongoing construction of border wall system has helped us shape the behaviors and activities of illegal border crosse…
2020-03-06,2972.37,RT @realDonaldTrump: Tonight’s Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews.…
2020-03-06,2972.37,My great honor! https://t.co/oFZneKJZCf
2020-03-06,2972.37,RT @mattgaetz: Bloomberg spent $500m just to win American Samoa. He could have spent $700m to buy the whole place. It would have been a bet…
2020-03-06,2972.37,RT @mattgaetz: .@IvankaTrump is a wonderful American Patriot! #MAGA https://t.co/ZhtiPUzaBu
2020-03-06,2972.37,RT @RepLeeZeldin: Such an honor to receive the @VFWHQ “Beyond the Call” Award at this year’s Annual Legislative Conference. These veterans…
